X6,X8,X15,X1,X12,X7,status_label
-7.378,17.25,-14.259,24.623,-4.404,1.665,1
429.0,2577.7378,175.0,793.0,1411.0,423.0,1
25.698,146.3732,-67.151,127.054,86.528,30.19,1
3499.0,33360.8,8098.0,7573.0,3446.0,3093.0,0
-13.575,68.6407,-137.429,15.734,-13.316,0.299,1
20.343,289.821,34.429,52.3,34.831,4.744,0
0.142,183.3878,13.572,22.309,2.671,6.575,0
-0.532,2.3435,1.315,5.776,-0.72,0.955,0
984.0,54307.6902,6325.0,3488.0,2149.0,1522.5,0
720.477,9448.6147,2705.411,2132.943,943.971,499.66,1
-7.16,10.5675,-5.917,8.068,-0.509,6.188,0
1888.7,25898.1899,11929.8,6880.5,2260.6,1283.3,0
-27.101,328.1496,-936.439,377.714,16.237,159.859,1
-4.255,20.6162,-20.011,7.12,-3.807,3.143,0
1.001,36.3456,-2.156,11.065,0.967,2.911,1
-105.294,53.6082,-209.367,23.717,-6.572,16.116,1
-4.32,9.8142,-65.416,12.572,-1.64,11.189,0
117.507,4759.2519,222.89,326.164,153.539,86.648,0
-1.652,1.9415,-20.444,0.566,-0.822,0.024,0
15.247,577.7225,84.511,114.413,24.111,24.939,1
-1.711,286.016,-19.298,96.137,-2.665,12.678,0
0.074,4.7957,-2.337,0.304,0.174,0.065,0
8.301,593.0782,-253.877,337.599,49.732,202.448,0
-442.0,1764.552,5130.0,5004.0,43.0,1716.0,1
-8.452,18.2284,-66.757,11.239,-6.613,4.483,1
70.046,898.9695,158.436,78.083,123.903,63.489,1
14.017,259.7081,127.481,20.427,27.218,14.098,0
-65.94,296.0575,-60.215,160.685,4.305,22.678,1
173.72,1176.0179,385.352,495.795,219.112,77.678,1
-4.25,62.6351,-35.88,15.621,-4.164,2.704,0
-11.837,0.3269,-46.75,4.922,-4.413,2.058,0
-1.475,10.906,0.889,10.136,-1.51,3.383,0
4.307,35.205,-21.826,133.706,29.0,57.516,0
-47.28,263.4013,102.043,94.03,-60.41,12.559,1
3606.314,87027.4465,12887.572,14042.733,5523.545,4946.876,0
-1.669,2.9868,-3.53,10.414,-2.324,1.362,1
4260.0,81747.03,16557.0,14293.0,4882.0,993.0,0
3.956,786.6704,2353.401,1139.3,-17.024,93.384,0
-12.838,618.9843,-170.588,151.94,15.463,3.66,1
9.242,107.394,36.635,58.079,24.985,30.987,1
0.705,25.186,-2.092,65.978,2.6,6.816,1
1941.923,18907.9556,2249.28,2374.627,1492.874,583.096,0
-0.958,1.4519,-9.3,2.427,-1.328,0.441,0
-1222.662,1604.7178,-1506.217,338.626,-987.314,324.95,1
103.992,1284.0011,558.258,706.381,129.958,215.915,1
1.425,34.71,13.453,22.289,3.018,11.232,0
-21.226,262.5012,-560.792,23.345,-15.852,7.508,1
-35.651,84.5796,52.289,94.692,-13.006,4.284,1
98.821,1262.6542,281.473,328.151,173.88,64.392,1
-3.303,48.6512,-21.459,8.738,-2.963,5.61,0
8.34,381.0714,32.938,43.761,26.378,29.373,0
-245.928,223.4547,-773.026,114.138,-100.753,11.327,0
20.842,307.257,214.601,276.106,27.665,141.516,0
68.3,1311.9381,-391.9,394.9,52.8,137.7,0
143.352,4727.304,426.106,1436.024,273.269,561.356,1
-798.0,629.772,-2663.0,3510.0,-409.0,663.0,1
-7.201,4.0701,-4.252,3.721,-5.766,0.402,1
-25.963,257.3673,165.662,273.731,-46.212,30.886,1
0.116,1.7614,-0.56,9.525,0.44,2.205,1
-10.552,30.9316,-51.914,3.631,-8.251,2.667,1
17.149,816.2589,97.95,305.473,26.173,121.98,0
8.651,73.9815,60.985,61.978,13.744,19.528,0
-42.552,285.125,-8.652,99.322,-102.766,37.896,1
-10.769,111.7323,-62.343,12.806,-11.035,1.593,1
-93.828,409.8151,-271.592,181.3,-96.413,0.0,0
116.929,105.6351,-414.147,273.125,264.962,133.761,1
100.209,1865.5375,425.208,605.153,158.813,6.205,1
-3.019,1.7816,-12.811,2.488,-1.021,0.976,1
1.871,33.8993,35.891,33.436,3.155,18.811,0
-11.678,173.7323,-16.623,10.92,-11.925,0.431,1
0.015,14.065,-0.389,0.539,0.125,0.407,1
69.246,1100.8908,764.598,574.622,105.181,163.76,0
5.304,143.6246,-1.342,8.821,-1.799,2.241,1
-2234.0,25.004,-3222.0,2767.0,-153.0,816.0,1
-31.34,5.6342,-41.494,13.191,-24.538,2.313,1
-39.5,4967.896,12.1,1003.7,583.4,635.5,1
17.416,141.9404,115.036,61.843,15.611,28.065,1
-78.826,722.1873,-87.335,132.897,26.045,33.627,1
-36.805,219.073,-94.054,55.359,-38.488,0.117,1
-2.579,44.304,-6.586,0.324,-2.579,0.249,1
-16.487,280.2992,-363.37,71.688,-5.178,2.02,0
827.6,23766.1049,4202.7,4143.5,1587.0,2521.2,0
130.136,2849.663,573.388,302.565,199.15,112.014,1
-2.734,0.412,-21.436,2.797,0.072,1.891,1
-6.805,18.5866,-98.757,2.249,-4.337,0.324,0
-3.345,71.792,-3.819,1.615,-3.111,0.008,0
-54.218,620.0878,-205.531,78.323,-38.74,3.141,0
0.649,4.9454,-0.4,9.983,1.005,1.876,0
3.917,538.6416,-2.325,62.763,12.848,21.271,0
-5.668,52.665,14.316,26.815,27.283,4.295,0
32.51,267.8513,-1.62,184.843,42.858,78.654,0
-13.107,293.7784,-315.971,89.538,-18.537,26.83,0
-112.487,1728.9258,-303.538,178.726,-97.732,30.835,1
1253.9,20378.175,5036.4,3311.8,2631.5,391.4,0
95.456,1022.1493,549.941,606.197,152.824,245.119,0
1450.0,23850.7718,594.0,5121.0,1924.0,3017.0,0
-0.063,9.8594,-81.1,16.946,0.268,3.15,0
-2.042,94.5621,77.736,100.505,-2.44,40.708,1
39.061,362.4187,287.334,64.577,24.694,21.996,0
61.436,1109.0864,778.643,931.668,120.757,349.202,1
-16.721,4.8411,-41.873,44.493,-3.36,18.989,1
-4.416,10.7829,-145.887,25.433,-4.231,11.428,0
4.82,55.4506,19.839,11.682,8.929,2.402,0
4.157,32.4841,-21.2,23.684,5.703,15.218,0
-9.309,20.8773,-363.133,8.861,-8.49,0.036,1
34.802,894.4286,152.81,160.543,57.672,20.532,0
12.172,183.7427,38.049,67.758,21.104,60.044,0
30.118,89.5399,79.141,44.684,29.528,25.875,0
49.815,853.7795,-31.2,44.018,1.496,27.022,1
5.045,1564.4475,164.135,267.3,10.145,113.099,0
298.5,4987.0954,1210.3,1666.6,483.7,182.4,1
-0.055,23.9097,-0.209,0.093,-0.09,0.007,0
21.61,288.933,142.57,351.73,34.376,246.027,1
-27.139,78.4318,-72.368,2.309,-17.162,0.182,1
64.937,1106.6299,230.475,532.65,107.092,31.508,1
-1.289,40.5669,-3.353,6.017,-1.347,0.512,1
-75.9,1465.625,-159.7,799.5,107.3,185.8,1
222.0,2727.3055,1730.0,4533.0,199.0,1374.0,1
0.716,27.556,1.684,2.089,0.94,0.493,1
0.723,23.9518,37.222,54.121,10.869,28.925,1
-38.017,1439.601,-170.874,704.385,125.061,243.672,0
1.968,2.4221,-107.007,0.045,-0.06,0.0,0
-215.722,76.6668,-541.401,211.049,-25.184,33.159,0
-5.926,54.8813,10.311,111.175,-1.379,51.498,0
-21.694,10855.15,-36.684,185.549,-8.147,21.256,0
-5.405,146.9278,-42.977,51.755,-6.913,13.304,0
5.069,205.1781,125.083,159.101,5.177,34.508,1
-0.311,12.852,-0.066,1.857,-0.337,0.894,0
-50.484,2520.6944,10.868,488.326,-69.715,36.607,0
24.632,387.8493,-159.307,495.828,66.047,292.546,0
-52.074,134.8241,43.582,155.141,-38.019,0.0,1
-0.391,527.9367,-2.539,0.462,-0.371,0.0,0
-73.8,720.36,-4871.4,1319.2,-34.4,113.1,1
11.594,1261.8363,596.738,1058.126,27.111,194.698,0
262.612,1661.077,1331.113,2009.695,508.516,1029.155,0
57.809,722.5965,378.701,447.266,73.993,160.405,1
-15.734,31.8422,-84.6,28.714,-17.465,0.029,0
-33.37,476.5005,360.274,402.718,2.478,182.06,1
-54.306,6.5432,-349.106,24.229,-35.494,5.561,1
112.246,998.0666,50.981,551.01,207.001,125.389,1
11.506,164.4925,10.511,21.487,14.891,12.758,1
-14.265,40.6014,-50.23,38.441,-16.083,0.164,1
47.89,1984.6125,315.202,318.502,47.484,7.704,0
-10.245,246.1644,369.849,352.607,60.413,138.751,1
7808.4,64073.776,41144.9,19304.9,6439.1,3778.9,0
-2.455,0.6235,-38.334,0.334,-0.714,0.163,0
-698.044,5.6666,-1990.879,151.433,56.86,26.573,1
20.277,1030.2937,466.798,331.051,48.284,69.107,0
-9.96,306.8156,-76.823,108.032,-9.682,1.625,1
5.511,349.2808,52.84,281.743,68.808,84.386,1
3.22,84.7689,14.412,30.263,6.112,17.166,0
188.794,2231.208,944.364,1323.599,418.331,586.447,0
-2.09,12.3292,-57.689,2.136,-1.71,1.297,0
317.665,1132.4221,2296.548,678.289,467.798,284.273,1
17.794,172.8603,100.667,157.269,29.218,82.178,0
440.7,6164.8375,874.0,2285.6,1066.9,889.4,0
-4.916,13.9932,-2.078,42.806,-6.44,5.848,1
-6.462,0.803,-17.689,3.843,-6.725,3.692,1
5.655,67.4447,67.096,11.49,12.313,7.351,0
-51.004,788.5375,-336.645,36.767,-49.436,6.35,1
47.8,765.8291,173.6,625.1,115.0,200.6,0
163.648,2414.8436,1042.704,447.338,281.651,105.696,0
457.6,4724.0631,2971.1,809.1,771.3,421.8,0
73.806,1372.3185,163.236,301.421,89.999,193.351,0
-14.37,104.2935,-46.91,0.674,-1.323,0.0,0
-21.226,262.5012,-560.792,23.345,-15.852,7.508,1
3.577,44.4247,32.065,43.771,6.023,7.873,1
55.861,672.5742,330.896,96.475,93.153,50.57,0
25.32,840.6504,-17.799,116.022,9.227,74.289,1
189.299,3770.914,474.741,355.74,280.471,35.573,0
-104.248,670.1529,-430.341,391.968,42.951,151.163,0
106.809,1586.1782,98.893,267.594,104.023,3.674,1
-15.899,32.9846,-28.939,0.767,-3.705,0.281,0
-12.698,177.3054,-287.874,128.02,-7.415,62.94,1
-8.272,55.6416,-751.659,82.992,-8.115,7.637,0
67.949,59.7855,-971.514,383.245,87.986,236.187,1
292.435,5096.3048,881.32,605.41,720.691,139.935,0
31.093,776.2398,276.11,978.45,70.327,117.745,0
-0.576,18.9453,-20.058,0.587,-0.433,0.109,0
-22.868,105.5711,-819.716,129.698,32.361,29.257,1
0.976,38.532,49.513,84.358,20.092,19.424,0
-14.542,4.3686,-638.965,7.417,-8.756,0.743,1
-828.65,5302.8855,-895.474,432.568,-971.434,224.147,1
971.0,7175.6787,2677.0,3995.0,735.0,2162.0,0
-0.46,83.9109,-59.392,17.617,-0.719,4.049,0
0.285,4.5954,-8.829,18.48,3.415,15.119,1
-17.764,342.1286,30.645,190.744,-26.426,22.062,1
-180.272,1297.4147,1769.436,785.938,-62.176,175.452,1
19.704,72.335,93.29,252.526,33.91,122.168,1
-34.232,1820.3066,646.884,1105.674,3.002,302.316,1
17.048,103.862,77.058,121.113,31.314,29.663,1
-14.395,664.1068,-7.329,162.867,0.572,48.4,1
150.23,1488.8383,337.356,555.507,265.993,58.331,0
7.086,115.2149,45.994,447.021,9.469,130.533,0
0.203,4.6938,-34.027,3.793,0.211,1.712,1
-7.233,160.8029,-261.692,65.132,12.813,29.534,0
-0.854,12.3978,-7.199,4.048,0.048,0.411,1
-7.767,10.4654,-26.309,4.846,-7.323,0.921,1
1.119,48.7329,-27.896,20.617,1.199,3.239,1
-31.34,5.6342,-41.494,13.191,-24.538,2.313,1
3.399,28.9406,-9.558,8.963,2.635,4.5,0
-3.528,0.3603,-61.724,4.902,-1.063,1.688,1
10.797,907.176,-135.41,861.917,116.848,136.523,0
23.124,518.9743,47.354,134.931,41.409,95.72,0
-2.94,6.3161,-24.822,1.199,-1.714,0.181,1
-151.892,591.5085,-1170.184,51.332,-132.735,11.448,1
-0.114,18.8712,-9.968,0.273,-0.116,0.08,1
5.94,452.8297,1.113,58.458,13.229,26.594,1
82.758,713.2131,275.327,253.677,230.278,27.585,1
-0.251,140.0817,-51.783,19.433,14.263,15.794,1
-9.951,11.9191,-41.88,3.916,-7.927,0.089,1
-102.545,69.2613,-135.335,71.198,70.177,52.056,1
178.71,1873.1297,609.74,1410.138,580.3,903.517,0
12.623,33.887,-172.632,60.379,9.244,15.833,0
5.069,205.1781,125.083,159.101,5.177,34.508,1
1266.0,24330.9,4383.0,8953.0,2148.0,4094.0,0
-131.744,105.1388,-305.715,22.667,-102.19,3.958,1
-0.191,7.1968,-0.258,1.589,-0.194,0.003,0
-0.195,48.0675,-2.393,30.856,2.425,5.721,0
-100.783,57.2855,-484.983,23.21,-72.037,0.374,1
1.244,13.4322,-12.804,11.266,2.329,4.755,1
37.358,845.3437,474.889,231.124,84.439,117.225,0
38.1,2234.8678,-30.8,733.3,355.3,514.9,0
-46.422,183.204,-163.15,57.092,-35.054,3.482,1
89.5,2899.7491,789.0,213.0,143.3,101.1,1
-41.8,169.6801,-55.7,533.4,175.9,270.1,1
0.506,4.8918,-34.816,0.14,-1.069,0.0,1
557.451,4768.154,395.862,4745.29,761.759,1798.724,1
105.616,3104.7786,2418.552,579.147,136.758,272.467,1
-17.418,420.33,-68.001,63.562,-17.697,0.0,1
61.639,1234.1408,-1388.434,799.923,45.835,333.704,1
-28.493,362.1036,-144.017,109.007,-23.814,5.562,1
26.176,1085.7699,-9.201,177.236,28.394,4.278,1
-328.266,8.2499,-337.281,307.759,32.189,79.359,1
-8.562,22.4635,-57.795,17.817,-8.873,5.27,1
3.913,43.5843,39.217,37.541,7.478,10.814,0
44.697,924.9324,128.053,247.904,90.165,140.821,0
-3.962,278.695,145.053,526.91,54.842,68.305,0
-77.16,328.1803,118.774,345.312,14.95,239.214,1
-22.478,168.3715,-232.635,31.422,-29.806,1.556,1
-16.7,14.509,-39.426,14.493,-17.28,0.126,1
-5.088,11.1916,-12.712,4.223,-3.953,2.411,1
137.839,3684.7156,359.948,1036.014,279.194,279.159,0
38.146,1153.866,20.765,192.073,124.063,117.907,1
-34.774,300.1163,-51.135,217.246,-1.646,83.683,1
-64.619,292.8745,-833.909,490.618,-21.561,123.276,1
33.737,1414.1959,27.638,691.751,212.534,65.607,1
-10.662,64.8564,-52.458,6.935,-10.399,6.627,1
-5.109,142.1037,-121.792,58.462,-5.99,16.131,0
169.892,950.5842,367.007,443.496,265.93,176.466,0
-4197.0,6014.4743,-3340.0,5812.0,1579.0,1696.0,1
-0.499,5.708,-11.33,5.991,-0.582,0.723,1
-41.335,11.538,-79.005,11.589,-39.967,1.53,1
44.539,783.1335,-2.412,82.494,72.142,21.796,1
-10.022,23.532,1.053,21.364,-12.435,11.492,1
-150.483,162.4071,-474.345,492.125,-30.235,179.668,0
4.798,107.6276,-9.248,34.605,4.69,8.887,0
105.519,1531.652,123.232,549.923,160.025,153.212,1
-16.661,111.0773,-3.789,10.603,-14.104,5.597,1
189.797,1177.0324,213.479,770.901,250.468,95.718,1
-11.785,16.5715,15.391,15.573,1.612,13.492,0
23.251,1127.2893,182.259,141.977,35.105,27.432,0
24.462,205.8591,123.391,123.312,35.823,0.0,1
18.826,290.1381,-1377.319,133.93,96.188,119.332,0
11.122,161.4113,-1.509,37.144,15.271,8.191,0
-0.003,21.2117,0.058,3.004,-0.005,1.047,1
263.036,10868.286,892.774,168.453,302.536,135.849,1
41.22,303.7961,91.781,793.505,187.125,478.542,1
-84.357,24.6416,-54.929,148.434,-31.876,1.825,1
73.495,1838.6949,159.319,414.02,-11.046,262.665,1
-49.268,90.2848,294.546,179.017,8.798,53.015,1
-10.919,39.8784,-72.79,14.278,-5.881,0.035,0
-14.395,664.1068,-7.329,162.867,0.572,48.4,1
62.375,613.2839,628.738,166.741,95.021,98.131,1
-5.759,56.7698,-9.304,1.65,-4.163,0.314,1
0.361,5.376,9.236,9.475,0.942,2.705,0
17.233,344.7753,-5.367,105.389,17.748,36.995,0
29.0,4392.4438,1605.3,1507.6,294.4,528.7,0
-17.576,23.8778,-52.834,68.534,0.778,30.707,1
4.808,45.3473,11.488,11.892,7.031,5.076,0
-14.588,4.0321,-92.564,5.024,-16.125,2.903,1
772.0,4178.6598,-61.0,707.0,1346.0,325.0,1
-20.975,169.7925,-44.092,69.215,-19.397,3.0,1
0.725,17.9561,2.202,3.833,0.193,1.463,1
-107.925,16776.4452,4500.963,6492.067,976.092,2629.403,1
-3.791,25.0792,-67.363,4.19,-3.863,1.171,0
159.4,2907.9353,791.6,615.6,356.0,380.8,1
-24.378,6.634,-129.41,11.889,-18.037,3.089,1
-45.612,121.4898,-21.023,54.929,-9.218,20.369,0
-12.244,26.7299,-79.025,3.212,-12.417,0.374,0
-7.737,40.8836,-122.858,10.734,-2.623,4.485,1
14.9,133.5701,97.558,159.359,31.138,45.645,0
-101.492,863.91,-704.124,262.251,-126.754,22.197,0
-8.281,3243.091,1361.755,2883.512,122.497,425.277,1
4.899,30.846,51.482,55.317,8.383,0.42,1
24.03,130.0139,-220.427,27.12,23.815,20.025,1
-19.768,69.1679,21.996,87.325,-18.114,21.533,0
4.728,117.978,8.048,14.816,7.221,5.142,0
9.605,62.8866,106.13,228.312,24.298,46.735,1
-0.007,23.3453,45.644,36.271,1.697,6.614,0
2.892,176.718,6.418,45.613,6.684,17.341,0
13.594,130.1252,-108.87,52.979,-29.381,2.637,1
4.155,122.025,9.309,40.932,5.643,12.025,1
158.857,5700.9313,555.001,734.914,307.213,252.32,1
4.05,91.1382,14.277,14.663,5.491,1.593,0
16.327,343.2144,211.073,55.071,27.307,7.797,1
-31.712,1336.5038,-308.341,155.48,-26.464,14.107,0
12.03,715.6676,110.691,259.804,14.225,39.802,0
349.176,3781.6692,501.041,841.06,583.61,313.343,1
-14.977,847.6098,-4717.006,185.671,-45.099,29.13,0
0.525,3.9992,-21.776,3.441,-0.737,1.95,0
267.0,2838.2509,1741.7,1627.3,349.9,309.4,1
-0.561,6.4889,-68.461,0.599,-0.982,0.0,1
-7.984,86.1645,-90.494,24.754,-6.747,1.189,0
-423.0,313.5705,-2059.0,1201.0,135.0,571.0,0
-6.372,102.3012,-112.846,86.663,-10.566,9.402,1
7.81,180.4492,122.661,162.621,1.606,41.202,1
44.114,1407.3099,503.729,297.552,70.338,60.105,1
2.971,48.3013,2.806,46.536,2.874,14.085,1
-10.327,43.9881,-3.063,21.009,-14.135,6.608,1
8.24,92.2988,47.84,70.553,18.545,37.661,1
-27.687,167.4445,-31.499,80.259,-8.194,22.768,0
450.0,6921.4072,2334.0,927.0,596.0,332.0,0
404.5,8269.041,1559.1,1673.0,985.8,1085.6,0
60.345,763.8457,262.122,255.284,82.227,220.002,0
-21.559,3.5641,-168.214,11.309,-6.993,1.942,1
-13.95,119.545,-43.406,55.665,-15.665,1.138,1
-39.192,3.4882,-79.351,3.103,-7.052,1.429,0
11.068,532.4678,65.225,208.312,16.927,51.862,0
5.596,17.7318,10.228,11.778,8.181,2.804,0
38.773,107.965,72.823,172.639,57.892,14.927,1
66.333,463.3476,-178.144,340.776,70.6,105.846,0
6.765,29.5854,17.762,18.643,7.334,13.193,0
0.163,34.8215,-56.881,18.063,-0.299,13.627,0
-3.338,10.5294,-11.635,25.045,-2.161,4.252,0
56.923,393.2369,150.925,304.09,92.573,30.326,0
36.013,1259.5414,81.714,401.303,54.144,126.301,1
26.856,759.9631,80.891,185.056,37.376,141.735,0
-79.276,103.7147,-101.249,41.586,-34.937,7.412,0
-0.297,2.3614,-1.741,3.396,-0.503,1.233,0
102.858,1112.2448,-33.119,230.463,117.573,19.333,0
231.339,2040.0696,389.321,469.565,386.794,0.0,1
-18.273,50.6738,-108.906,52.478,-17.758,2.522,1
-0.327,2.4391,-72.62,2.804,-0.331,0.804,0
-1.63,2.3444,-2.116,8.856,-0.731,0.81,0
8.776,1071.7818,-333.684,551.495,55.471,78.387,0
555.536,13361.4562,2823.372,1452.444,1349.289,850.214,1
8.704,364.8602,-20.101,146.549,4.856,53.378,0
-45.035,1253.9835,-288.044,266.828,34.029,47.135,0
0.82,27.6262,-6.224,34.431,4.175,1.059,0
-5.724,75.7532,-27.085,6.28,-6.392,0.86,1
-0.773,28.6836,36.586,46.42,0.135,14.015,1
7.532,183.2051,302.721,352.613,-28.471,187.25,1
3.993,47.2133,24.302,18.547,5.257,7.814,0
-6.297,5.3257,-31.118,2.141,-3.422,0.321,1
-19.24,24.6023,-394.658,10.294,-19.901,0.0,0
16.727,672.5424,23.509,48.599,29.686,24.919,0
770.0,10019.0923,6840.0,4534.0,1366.0,2234.0,1
14.892,175.6298,-232.307,51.418,16.575,0.728,0
-87.1,17.0615,-530.6,370.0,16.5,114.6,1
5.754,316.981,2.862,70.47,6.081,0.0,1
49.436,613.4699,94.892,94.22,81.891,0.0,1
-46.316,20.6982,-150.649,25.087,-40.09,9.487,1
12.58,169.845,9.511,78.933,23.408,58.487,1
-32.007,2789.2318,-343.163,212.214,-29.468,39.105,0
-198.301,99.1514,-99.158,97.517,-120.336,3.525,1
-0.8,11.2425,-8.392,16.43,-0.099,6.125,0
0.204,2.8516,-28.845,4.941,0.292,3.077,1
-0.07,1.4444,-6.038,0.322,-0.035,0.052,0
-34.995,231.0962,-195.449,70.98,-15.366,6.702,0
-203.782,676.0314,-1042.676,196.773,-157.732,29.728,1
-2.822,1.3261,-63.624,4.364,-2.793,0.374,1
-1.633,298.6287,-21.256,40.356,0.047,23.849,1
84.615,3418.6924,-117.172,366.153,126.462,45.305,0
-2.744,69.1853,-34.373,49.108,-3.336,5.682,0
-11.862,37.482,-68.995,22.384,11.231,2.457,1
321.4,5179.2035,1086.2,2454.9,972.2,936.0,0
-0.393,111.3292,7.416,136.435,18.709,12.094,1
-8.68,191.2716,-140.574,73.846,-11.502,4.907,0
2.156,38.9492,7.15,12.39,2.871,1.701,0
4.841,65.8835,0.714,65.911,17.22,49.249,1
-4.248,31.775,-22.904,2.16,-3.131,0.0,1
0.311,303.7171,-263.486,123.352,4.855,15.47,0
5.798,188.2754,33.314,97.445,9.414,19.968,0
-2.511,17.5613,-0.87,9.765,-2.231,2.178,1
-10.983,27.029,-103.195,33.748,-3.981,19.819,0
19.724,74.5703,45.967,98.913,26.068,46.131,0
-3.04,29.68,-181.118,21.831,-2.394,3.296,0
71.454,1881.7489,263.357,271.575,109.389,52.72,0
120.802,822.6725,352.777,304.045,91.775,117.997,0
-2.514,56.9996,-67.218,21.624,-6.703,1.468,0
188.009,3651.6251,2721.515,808.65,318.807,451.517,0
-0.767,302.6616,2.004,46.059,-0.203,16.713,0
100.132,1338.9134,1191.897,833.403,118.665,292.987,0
-0.183,18.6035,-60.641,4.899,-0.085,2.174,0
-5.815,5.4652,7.225,14.912,-8.561,5.543,1
-2.497,74.976,-2.592,9.497,-2.769,0.052,0
147.139,2165.104,30.442,483.992,229.492,97.706,0
73.495,1838.6949,159.319,414.02,-11.046,262.665,1
210.8,3935.35,492.6,762.1,301.0,347.5,0
-0.289,890.2231,252.88,397.528,27.591,225.73,0
-37.023,16.6967,-149.191,19.064,-25.543,0.334,1
0.407,2.0723,-3.923,2.882,0.383,1.102,0
48.62,1805.8953,-77.509,442.651,149.371,127.891,1
91.491,1611.1342,436.449,1816.216,466.645,962.356,1
-5.64,9.6797,-86.001,0.456,-1.54,0.345,0
42.182,633.9616,-267.124,311.085,93.339,241.45,1
14.236,175.9096,-30.026,95.906,34.946,39.573,0
-56.408,67.8398,-427.45,32.085,-44.679,12.958,1
8.389,493.1242,414.669,207.494,32.79,54.674,1
-6.294,235.222,-85.506,43.748,-7.344,6.915,0
9.56,427.7592,-60.952,139.24,15.858,55.418,0
-27.024,784.7646,943.595,434.616,68.104,107.26,1
-2.439,21.4589,-16.698,16.62,-3.292,1.126,1
-29.959,78.2895,-308.988,9.162,-17.405,0.0,1
-4.473,72.0498,-71.229,11.304,-1.201,4.751,1
-0.731,0.0822,-190.652,0.255,0.014,0.039,0
-74.528,567.3298,-273.165,129.948,-75.703,14.774,1
-7.236,55.4148,-24.461,128.047,14.61,46.517,0
0.859,29.7877,8.826,76.642,10.609,33.814,1
-11.294,12.9417,-125.996,10.078,-5.27,1.669,1
17.278,194.9829,-1192.377,63.017,16.92,7.614,1
15.247,77.673,87.512,101.622,6.848,7.527,0
-3.303,3.9423,-30.302,10.172,-1.346,4.101,1
14.171,187.0319,34.888,79.705,21.732,5.741,1
539.362,20455.333,3381.489,1827.833,872.906,1034.084,0
54.89,1582.2934,20.434,220.431,87.455,50.674,0
68.038,2279.7208,296.958,759.606,83.206,86.111,1
-0.791,116.6122,-3.964,18.376,-1.384,4.903,0
4.543,14.5818,-51.375,11.391,2.327,4.158,1
8.324,179.6096,-52.963,49.873,1.043,5.567,0
0.888,5.0656,0.738,23.584,3.994,6.754,0
20.548,509.3664,29.836,77.088,33.685,60.678,1
-14.945,50.7551,-32.521,18.203,-3.832,8.811,0
73.845,1139.8958,329.667,461.214,118.782,190.775,0
266.452,13938.2459,917.332,2033.21,313.174,415.295,0
-0.838,4.5543,-28.262,6.87,-1.055,3.513,1
143.376,2297.7636,376.277,1970.01,244.216,74.64,0
27.01,210.5675,13.938,140.361,39.31,22.191,1
-45.946,174.6491,-426.307,131.127,-36.298,39.391,0
11.515,138.5552,59.355,92.957,23.759,45.982,1
-2.265,34.5268,-9.614,44.441,-1.093,24.327,1
42.006,150.4566,-349.77,330.75,293.34,163.022,1
-103.0,2705.4931,-2311.0,1002.0,383.0,419.0,1
12.514,211.708,-36.356,55.996,11.13,17.227,0
10.367,71.3957,40.862,66.221,20.081,19.656,0
-19.024,14.65,-61.533,1.578,-5.078,0.065,1
-22.293,340.985,-104.144,220.731,-19.147,88.519,0
132.51,1504.9906,256.594,932.569,239.203,211.281,0
-24.226,7.9031,-25.078,7.008,-24.322,0.799,1
-38.384,111.002,-5.857,104.834,-9.504,26.269,0
25.526,423.1058,35.614,58.08,41.239,1.987,0
20.536,19.4271,-28.402,67.921,-4.39,7.641,0
29.082,570.4099,454.183,2512.543,403.783,1810.266,0
44.846,881.39,344.481,296.361,76.57,141.098,0
-56.309,221.1628,-288.404,70.092,-46.654,4.118,0
0.494,8.2494,1.174,6.131,0.76,0.126,0
236.887,2797.5904,503.584,2946.499,327.408,2170.188,0
-17.92,264.5584,56.666,271.531,18.693,121.075,1
-1.008,2.4672,-5.268,24.187,0.58,8.803,0
-1.958,21.9284,-11.965,0.213,-1.784,0.016,1
210.2,4510.4404,2590.6,2772.9,368.6,1206.7,0
11.067,518.2858,-6.637,88.945,17.277,21.615,0
-8.918,483.3486,-60.183,0.499,-6.362,0.027,1
12.371,29.0782,49.623,75.695,15.95,43.334,0
5.194,163.8741,14.749,61.045,8.3,9.328,0
-22.174,239.9163,-126.399,66.368,-18.98,6.823,0
121.479,3556.075,591.978,603.538,187.339,135.622,0
0.18,1.5681,-24.399,0.928,0.083,0.143,0
-63.198,302.9696,-233.375,9.27,-61.058,0.654,1
3.98,5.4466,3.542,7.794,-0.581,1.076,1
382.0,7649.764,1224.0,3332.0,482.0,1408.0,0
22.68,462.8675,50.298,128.102,31.689,35.153,0
-4.034,41.2651,-18.313,5.693,-4.102,0.305,0
-2.419,5.0901,-14.463,0.129,-2.145,0.118,1
69.515,1323.1871,458.44,441.799,104.815,0.0,1
-23.276,42.984,-607.694,12.004,-19.087,0.0,0
1.683,24.1537,-10.539,13.245,3.092,0.409,0
9.842,267.3356,-348.645,91.418,-4.84,34.145,0
-4.496,15.5728,-25.155,26.306,-1.723,8.876,1
33.331,1019.7695,344.732,480.215,67.684,112.878,0
0.692,35.3409,25.375,100.746,18.988,32.942,1
-45.178,54.7561,-39.835,29.56,-18.735,19.016,0
-518.964,83.3884,-1469.974,1113.566,398.926,605.706,1
-16.472,85.7972,-499.843,17.348,-16.49,0.37,0
